iso3c,side_group,year,link_year_source,status3
BFA,Gourmatche,2008,observed,irrelevant
BFA,Gourmatche,2009,observed,irrelevant
BFA,Gourmatche,2010,observed,irrelevant
BFA,Gourmatche,2011,observed,irrelevant
BFA,Gourmatche,2012,observed,irrelevant
BFA,Gourmatche,2013,observed,irrelevant
BFA,Gourmatche,2014,observed,irrelevant
BFA,Gourmatche,2015,observed,irrelevant
BFA,Gourmatche,2016,observed,irrelevant
BFA,Gourmatche,2017,observed,irrelevant
BFA,Gourmatche,2018,carry_forward,irrelevant
BFA,Gourmatche,2019,carry_forward,irrelevant
BFA,Gourmatche,2020,carry_forward,irrelevant
BFA,Gourmatche,2021,carry_forward,irrelevant
BFA,Gourounsi,1960,observed,irrelevant
BFA,Gourounsi,1961,observed,irrelevant
BFA,Gourounsi,1962,observed,irrelevant
BFA,Gourounsi,1963,observed,irrelevant
BFA,Gourounsi,1964,observed,irrelevant
BFA,Gourounsi,1965,observed,irrelevant
BFA,Gourounsi,1966,observed,irrelevant
BFA,Gourounsi,1967,observed,irrelevant
BFA,Gourounsi,1968,observed,irrelevant
BFA,Gourounsi,1969,observed,irrelevant
BFA,Gourounsi,1970,observed,irrelevant
BFA,Gourounsi,1971,observed,irrelevant
BFA,Gourounsi,1972,observed,irrelevant
BFA,Gourounsi,1973,observed,irrelevant
BFA,Gourounsi,1974,observed,irrelevant
BFA,Gourounsi,1975,observed,irrelevant
BFA,Gourounsi,1976,observed,irrelevant
BFA,Gourounsi,1977,observed,irrelevant
BFA,Gourounsi,1978,observed,irrelevant
BFA,Gourounsi,1979,observed,irrelevant
BFA,Gourounsi,1980,observed,irrelevant
BFA,Gourounsi,1981,observed,irrelevant
BFA,Gourounsi,1982,observed,irrelevant
BFA,Gourounsi,1983,observed,irrelevant
BFA,Gourounsi,1984,observed,irrelevant
BFA,Gourounsi,1985,observed,irrelevant
BFA,Gourounsi,1986,observed,irrelevant
BFA,Gourounsi,1987,observed,irrelevant
BFA,Gourounsi,1988,observed,irrelevant
BFA,Gourounsi,1989,observed,irrelevant
BFA,Gourounsi,1990,observed,irrelevant
BFA,Gourounsi,1991,observed,irrelevant
BFA,Gourounsi,1992,observed,irrelevant
BFA,Gourounsi,1993,observed,irrelevant
BFA,Gourounsi,1994,observed,irrelevant
BFA,Gourounsi,1995,observed,irrelevant
BFA,Gourounsi,1996,observed,irrelevant
BFA,Gourounsi,1997,observed,irrelevant
BFA,Gourounsi,1998,observed,irrelevant
BFA,Gourounsi,1999,observed,irrelevant
BFA,Gourounsi,2000,observed,irrelevant
BFA,Gourounsi,2001,observed,irrelevant
BFA,Gourounsi,2002,observed,irrelevant
BFA,Gourounsi,2003,observed,irrelevant
BFA,Gourounsi,2004,observed,irrelevant
BFA,Gourounsi,2005,observed,irrelevant
BFA,Gourounsi,2006,observed,irrelevant
BFA,Gourounsi,2007,observed,irrelevant
BFA,Gourounsi,2008,observed,irrelevant
BFA,Gourounsi,2009,observed,irrelevant
BFA,Gourounsi,2010,observed,irrelevant
BFA,Gourounsi,2011,observed,irrelevant
BFA,Gourounsi,2012,observed,irrelevant
BFA,Gourounsi,2013,observed,irrelevant
BFA,Gourounsi,2014,observed,irrelevant
BFA,Gourounsi,2015,observed,irrelevant
BFA,Gourounsi,2016,observed,irrelevant
BFA,Gourounsi,2017,observed,irrelevant
BFA,Gourounsi,2018,carry_forward,irrelevant
BFA,Gourounsi,2019,carry_forward,irrelevant
BFA,Gourounsi,2020,carry_forward,irrelevant
BFA,Gourounsi,2021,carry_forward,irrelevant
BFA,Gouroussi,1960,observed,irrelevant
BFA,Gouroussi,1961,observed,irrelevant
BFA,Gouroussi,1962,observed,irrelevant
BFA,Gouroussi,1963,observed,irrelevant
BFA,Gouroussi,1964,observed,irrelevant
BFA,Gouroussi,1965,observed,irrelevant
BFA,Gouroussi,1966,observed,irrelevant
BFA,Gouroussi,1967,observed,irrelevant
BFA,Gouroussi,1968,observed,irrelevant
BFA,Gouroussi,1969,observed,irrelevant
BFA,Gouroussi,1970,observed,irrelevant
BFA,Gouroussi,1971,observed,irrelevant
BFA,Gouroussi,1972,observed,irrelevant
BFA,Gouroussi,1973,observed,irrelevant
BFA,Gouroussi,1974,observed,irrelevant
BFA,Gouroussi,1975,observed,irrelevant
BFA,Gouroussi,1976,observed,irrelevant
BFA,Gouroussi,1977,observed,irrelevant
BFA,Gouroussi,1978,observed,irrelevant
BFA,Gouroussi,1979,observed,irrelevant
BFA,Gouroussi,1980,observed,irrelevant
BFA,Gouroussi,1981,observed,irrelevant
BFA,Gouroussi,1982,observed,irrelevant
BFA,Gouroussi,1983,observed,irrelevant
BFA,Gouroussi,1984,observed,irrelevant
BFA,Gouroussi,1985,observed,irrelevant
BFA,Gouroussi,1986,observed,irrelevant
BFA,Gouroussi,1987,observed,irrelevant
BFA,Gouroussi,1988,observed,irrelevant
BFA,Gouroussi,1989,observed,irrelevant
BFA,Gouroussi,1990,observed,irrelevant
BFA,Gouroussi,1991,observed,irrelevant
BFA,Gouroussi,1992,observed,irrelevant
BFA,Gouroussi,1993,observed,irrelevant
BFA,Gouroussi,1994,observed,irrelevant
BFA,Gouroussi,1995,observed,irrelevant
BFA,Gouroussi,1996,observed,irrelevant
BFA,Gouroussi,1997,observed,irrelevant
BFA,Gouroussi,1998,observed,irrelevant
BFA,Gouroussi,1999,observed,irrelevant
BFA,Gouroussi,2000,observed,irrelevant
BFA,Gouroussi,2001,observed,irrelevant
BFA,Gouroussi,2002,observed,irrelevant
BFA,Gouroussi,2003,observed,irrelevant
BFA,Gouroussi,2004,observed,irrelevant
BFA,Gouroussi,2005,observed,irrelevant
BFA,Gouroussi,2006,observed,irrelevant
BFA,Gouroussi,2007,observed,irrelevant
BFA,Gouroussi,2008,observed,irrelevant
BFA,Gouroussi,2009,observed,irrelevant
BFA,Gouroussi,2010,observed,irrelevant
BFA,Gouroussi,2011,observed,irrelevant
BFA,Gouroussi,2012,observed,irrelevant
BFA,Gouroussi,2013,observed,irrelevant
BFA,Gouroussi,2014,observed,irrelevant
BFA,Gouroussi,2015,observed,irrelevant
BFA,Gouroussi,2016,observed,irrelevant
BFA,Gouroussi,2017,observed,irrelevant
BFA,Gouroussi,2018,carry_forward,irrelevant
BFA,Gouroussi,2019,carry_forward,irrelevant
BFA,Gouroussi,2020,carry_forward,irrelevant
BFA,Gouroussi,2021,carry_forward,irrelevant
BFA,Lobi,1960,observed,irrelevant
BFA,Lobi,1961,observed,irrelevant
BFA,Lobi,1962,observed,irrelevant
BFA,Lobi,1963,observed,irrelevant
BFA,Lobi,1964,observed,irrelevant
BFA,Lobi,1965,observed,irrelevant
BFA,Lobi,1966,observed,irrelevant
BFA,Lobi,1967,observed,irrelevant
BFA,Lobi,1968,observed,irrelevant
BFA,Lobi,1969,observed,irrelevant
BFA,Lobi,1970,observed,irrelevant
BFA,Lobi,1971,observed,irrelevant
BFA,Lobi,1972,observed,irrelevant
BFA,Lobi,1973,observed,irrelevant
BFA,Lobi,1974,observed,irrelevant
BFA,Lobi,1975,observed,irrelevant
BFA,Lobi,1976,observed,irrelevant
BFA,Lobi,1977,observed,irrelevant
BFA,Lobi,1978,observed,irrelevant
BFA,Lobi,1979,observed,irrelevant
BFA,Lobi,1980,observed,irrelevant
BFA,Lobi,1981,observed,irrelevant
BFA,Lobi,1982,observed,irrelevant
BFA,Lobi,1983,observed,irrelevant
BFA,Lobi,1984,observed,irrelevant
BFA,Lobi,1985,observed,irrelevant
BFA,Lobi,1986,observed,irrelevant
BFA,Lobi,1987,observed,irrelevant
BFA,Lobi,1988,observed,irrelevant
BFA,Lobi,1989,observed,irrelevant
BFA,Lobi,1990,observed,irrelevant
BFA,Lobi,1991,observed,irrelevant
BFA,Lobi,1992,observed,irrelevant
BFA,Lobi,1993,observed,irrelevant
BFA,Lobi,1994,observed,irrelevant
BFA,Lobi,1995,observed,irrelevant
BFA,Lobi,1996,observed,irrelevant
BFA,Lobi,1997,observed,irrelevant
BFA,Lobi,1998,observed,irrelevant
BFA,Lobi,1999,observed,irrelevant
BFA,Lobi,2000,observed,irrelevant
BFA,Lobi,2001,observed,irrelevant
BFA,Lobi,2002,observed,irrelevant
BFA,Lobi,2003,observed,irrelevant
BFA,Lobi,2004,observed,irrelevant
BFA,Lobi,2005,observed,irrelevant
BFA,Lobi,2006,observed,irrelevant
BFA,Lobi,2007,observed,irrelevant
BFA,Lobi,2008,observed,irrelevant
BFA,Lobi,2009,observed,irrelevant
BFA,Lobi,2010,observed,irrelevant
BFA,Lobi,2011,observed,irrelevant
BFA,Lobi,2012,observed,irrelevant
BFA,Lobi,2013,observed,irrelevant
BFA,Lobi,2014,observed,irrelevant
BFA,Lobi,2015,observed,irrelevant
BFA,Lobi,2016,observed,irrelevant
BFA,Lobi,2017,observed,irrelevant
BFA,Lobi,2018,carry_forward,irrelevant
BFA,Lobi,2019,carry_forward,irrelevant
BFA,Lobi,2020,carry_forward,irrelevant
BFA,Lobi,2021,carry_forward,irrelevant
BFA,Mossi,1960,observed,irrelevant
BFA,Mossi,1961,observed,irrelevant
BFA,Mossi,1962,observed,irrelevant
BFA,Mossi,1963,observed,irrelevant
BFA,Mossi,1964,observed,irrelevant
BFA,Mossi,1965,observed,irrelevant
BFA,Mossi,1966,observed,irrelevant
BFA,Mossi,1967,observed,irrelevant
BFA,Mossi,1968,observed,irrelevant
BFA,Mossi,1969,observed,irrelevant
BFA,Mossi,1970,observed,irrelevant
BFA,Mossi,1971,observed,irrelevant
BFA,Mossi,1972,observed,irrelevant
BFA,Mossi,1973,observed,irrelevant
BFA,Mossi,1974,observed,irrelevant
BFA,Mossi,1975,observed,irrelevant
BFA,Mossi,1976,observed,irrelevant
BFA,Mossi,1977,observed,irrelevant
BFA,Mossi,1978,observed,irrelevant
BFA,Mossi,1979,observed,irrelevant
BFA,Mossi,1980,observed,irrelevant
BFA,Mossi,1981,observed,irrelevant
BFA,Mossi,1982,observed,irrelevant
BFA,Mossi,1983,observed,irrelevant
BFA,Mossi,1984,observed,irrelevant
BFA,Mossi,1985,observed,irrelevant
BFA,Mossi,1986,observed,irrelevant
BFA,Mossi,1987,observed,irrelevant
BFA,Mossi,1988,observed,irrelevant
BFA,Mossi,1989,observed,irrelevant
BFA,Mossi,1990,observed,irrelevant
BFA,Mossi,1991,observed,irrelevant
BFA,Mossi,1992,observed,irrelevant
BFA,Mossi,1993,observed,irrelevant
BFA,Mossi,1994,observed,irrelevant
BFA,Mossi,1995,observed,irrelevant
BFA,Mossi,1996,observed,irrelevant
BFA,Mossi,1997,observed,irrelevant
BFA,Mossi,1998,observed,irrelevant
BFA,Mossi,1999,observed,irrelevant
BFA,Mossi,2000,observed,irrelevant
BFA,Mossi,2001,observed,irrelevant
BFA,Mossi,2002,observed,irrelevant
BFA,Mossi,2003,observed,irrelevant
BFA,Mossi,2004,observed,irrelevant
BFA,Mossi,2005,observed,irrelevant
BFA,Mossi,2006,observed,irrelevant
BFA,Mossi,2007,observed,irrelevant
BFA,Mossi,2008,observed,irrelevant
BFA,Mossi,2009,observed,irrelevant
BFA,Mossi,2010,observed,irrelevant
BFA,Mossi,2011,observed,irrelevant
BFA,Mossi,2012,observed,irrelevant
BFA,Mossi,2013,observed,irrelevant
BFA,Mossi,2014,observed,irrelevant
BFA,Mossi,2015,observed,irrelevant
BFA,Mossi,2016,observed,irrelevant
BFA,Mossi,2017,observed,irrelevant
BFA,Mossi,2018,carry_forward,irrelevant
BFA,Mossi,2019,carry_forward,irrelevant
BFA,Mossi,2020,carry_forward,irrelevant
BFA,Mossi,2021,carry_forward,irrelevant
BFA,Senoufo,1960,observed,irrelevant
BFA,Senoufo,1961,observed,irrelevant
BFA,Senoufo,1962,observed,irrelevant
BFA,Senoufo,1963,observed,irrelevant
BFA,Senoufo,1964,observed,irrelevant
BFA,Senoufo,1965,observed,irrelevant
BFA,Senoufo,1966,observed,irrelevant
BFA,Senoufo,1967,observed,irrelevant
BFA,Senoufo,1968,observed,irrelevant
BFA,Senoufo,1969,observed,irrelevant
BFA,Senoufo,1970,observed,irrelevant
BFA,Senoufo,1971,observed,irrelevant
BFA,Senoufo,1972,observed,irrelevant
BFA,Senoufo,1973,observed,irrelevant
BFA,Senoufo,1974,observed,irrelevant
BFA,Senoufo,1975,observed,irrelevant
BFA,Senoufo,1976,observed,irrelevant
BFA,Senoufo,1977,observed,irrelevant
BFA,Senoufo,1978,observed,irrelevant
BFA,Senoufo,1979,observed,irrelevant
BFA,Senoufo,1980,observed,irrelevant
BFA,Senoufo,1981,observed,irrelevant
BFA,Senoufo,1982,observed,irrelevant
BFA,Senoufo,1983,observed,irrelevant
BFA,Senoufo,1984,observed,irrelevant
BFA,Senoufo,1985,observed,irrelevant
BFA,Senoufo,1986,observed,irrelevant
BFA,Senoufo,1987,observed,irrelevant
BFA,Senoufo,1988,observed,irrelevant
BFA,Senoufo,1989,observed,irrelevant
BFA,Senoufo,1990,observed,irrelevant
BFA,Senoufo,1991,observed,irrelevant
BFA,Senoufo,1992,observed,irrelevant
BFA,Senoufo,1993,observed,irrelevant
BFA,Senoufo,1994,observed,irrelevant
BFA,Senoufo,1995,observed,irrelevant
BFA,Senoufo,1996,observed,irrelevant
BFA,Senoufo,1997,observed,irrelevant
BFA,Senoufo,1998,observed,irrelevant
BFA,Senoufo,1999,observed,irrelevant
BFA,Senoufo,2000,observed,irrelevant
BFA,Senoufo,2001,observed,irrelevant
BFA,Senoufo,2002,observed,irrelevant
BFA,Senoufo,2003,observed,irrelevant
BFA,Senoufo,2004,observed,irrelevant
BFA,Senoufo,2005,observed,irrelevant
BFA,Senoufo,2006,observed,irrelevant
BFA,Senoufo,2007,observed,irrelevant
BFA,Senoufo,2008,observed,irrelevant
BFA,Senoufo,2009,observed,irrelevant
BFA,Senoufo,2010,observed,irrelevant
BFA,Senoufo,2011,observed,irrelevant
BFA,Senoufo,2012,observed,irrelevant
BFA,Senoufo,2013,observed,irrelevant
BFA,Senoufo,2014,observed,irrelevant
BFA,Senoufo,2015,observed,irrelevant
BFA,Senoufo,2016,observed,irrelevant
BFA,Senoufo,2017,observed,irrelevant
BFA,Senoufo,2018,carry_forward,irrelevant
BFA,Senoufo,2019,carry_forward,irrelevant
BFA,Senoufo,2020,carry_forward,irrelevant
BFA,Senoufo,2021,carry_forward,irrelevant
CAF,Banda,1960,observed,excluded
CAF,Banda,1961,observed,excluded
CAF,Banda,1962,observed,excluded
CAF,Banda,1963,observed,excluded
CAF,Banda,1964,observed,excluded
CAF,Banda,1965,observed,excluded
CAF,Banda,1966,observed,included
CAF,Banda,1967,observed,included
CAF,Banda,1968,observed,included
CAF,Banda,1969,observed,included
CAF,Banda,1970,observed,excluded
CAF,Banda,1971,observed,excluded
CAF,Banda,1972,observed,excluded
CAF,Banda,1973,observed,excluded
CAF,Banda,1974,observed,excluded
CAF,Banda,1975,observed,excluded
CAF,Banda,1976,observed,excluded
CAF,Banda,1977,observed,excluded
CAF,Banda,1978,observed,excluded
CAF,Banda,1979,observed,excluded
CAF,Banda,1980,observed,excluded
CAF,Banda,1981,observed,excluded
CAF,Banda,1982,observed,excluded
CAF,Banda,1983,observed,excluded
CAF,Banda,1984,observed,excluded
CAF,Banda,1985,observed,excluded
CAF,Banda,1986,observed,excluded
CAF,Banda,1987,observed,excluded
CAF,Banda,1988,observed,excluded
CAF,Banda,1989,observed,excluded
CAF,Banda,1990,observed,excluded
CAF,Banda,1991,observed,excluded
CAF,Banda,1992,observed,excluded
CAF,Banda,1993,observed,excluded
CAF,Banda,1994,observed,included
CAF,Banda,1995,observed,included
CAF,Banda,1996,observed,included
CAF,Banda,1997,observed,included
CAF,Banda,1998,observed,included
CAF,Banda,1999,observed,included
CAF,Banda,2000,observed,included
CAF,Banda,2001,observed,included
CAF,Banda,2002,observed,included
CAF,Banda,2003,observed,included
CAF,Banda,2004,observed,included
CAF,Banda,2005,observed,included
CAF,Banda,2006,observed,included
CAF,Banda,2007,observed,included
CAF,Banda,2008,observed,included
CAF,Banda,2009,observed,included
CAF,Banda,2010,observed,included
CAF,Banda,2011,observed,included
CAF,Banda,2012,observed,included
CAF,Banda,2013,observed,included
CAF,Banda,2014,observed,excluded
CAF,Banda,2015,observed,included
CAF,Banda,2016,observed,included
CAF,Banda,2017,observed,included
CAF,Banda,2018,carry_forward,included
CAF,Banda,2019,carry_forward,included
CAF,Banda,2020,carry_forward,included
CAF,Banda,2021,carry_forward,included
CAF,Gbaya,1960,observed,excluded
CAF,Gbaya,1961,observed,excluded
CAF,Gbaya,1962,observed,excluded
CAF,Gbaya,1963,observed,excluded
CAF,Gbaya,1964,observed,excluded
CAF,Gbaya,1965,observed,excluded
CAF,Gbaya,1966,observed,included
CAF,Gbaya,1967,observed,included
CAF,Gbaya,1968,observed,included
CAF,Gbaya,1969,observed,included
CAF,Gbaya,1970,observed,excluded
CAF,Gbaya,1971,observed,excluded
CAF,Gbaya,1972,observed,excluded
CAF,Gbaya,1973,observed,excluded
CAF,Gbaya,1974,observed,excluded
CAF,Gbaya,1975,observed,excluded
CAF,Gbaya,1976,observed,excluded
CAF,Gbaya,1977,observed,excluded
CAF,Gbaya,1978,observed,excluded
CAF,Gbaya,1979,observed,excluded
CAF,Gbaya,1980,observed,excluded
CAF,Gbaya,1981,observed,excluded
CAF,Gbaya,1982,observed,excluded
CAF,Gbaya,1983,observed,excluded
CAF,Gbaya,1984,observed,excluded
CAF,Gbaya,1985,observed,excluded
CAF,Gbaya,1986,observed,excluded
CAF,Gbaya,1987,observed,excluded
CAF,Gbaya,1988,observed,excluded
CAF,Gbaya,1989,observed,excluded
CAF,Gbaya,1990,observed,excluded
CAF,Gbaya,1991,observed,excluded
CAF,Gbaya,1992,observed,excluded
CAF,Gbaya,1993,observed,excluded
CAF,Gbaya,1994,observed,included
CAF,Gbaya,1995,observed,included
CAF,Gbaya,1996,observed,included
CAF,Gbaya,1997,observed,included
CAF,Gbaya,1998,observed,included
CAF,Gbaya,1999,observed,included
CAF,Gbaya,2000,observed,included
CAF,Gbaya,2001,observed,included
CAF,Gbaya,2002,observed,included
CAF,Gbaya,2003,observed,included
CAF,Gbaya,2004,observed,included
CAF,Gbaya,2005,observed,included
CAF,Gbaya,2006,observed,included
CAF,Gbaya,2007,observed,included
CAF,Gbaya,2008,observed,included
CAF,Gbaya,2009,observed,included
CAF,Gbaya,2010,observed,included
CAF,Gbaya,2011,observed,included
CAF,Gbaya,2012,observed,included
CAF,Gbaya,2013,observed,included
CAF,Gbaya,2014,observed,excluded
CAF,Gbaya,2015,observed,included
CAF,Gbaya,2016,observed,included
CAF,Gbaya,2017,observed,included
CAF,Gbaya,2018,carry_forward,included
CAF,Gbaya,2019,carry_forward,included
CAF,Gbaya,2020,carry_forward,included
CAF,Gbaya,2021,carry_forward,included
CAF,Mandjia,1960,observed,excluded
CAF,Mandjia,1961,observed,excluded
CAF,Mandjia,1962,observed,excluded
CAF,Mandjia,1963,observed,excluded
CAF,Mandjia,1964,observed,excluded
CAF,Mandjia,1965,observed,excluded
CAF,Mandjia,1966,observed,included
CAF,Mandjia,1967,observed,included
CAF,Mandjia,1968,observed,included
CAF,Mandjia,1969,observed,included
CAF,Mandjia,1970,observed,excluded
CAF,Mandjia,1971,observed,excluded
CAF,Mandjia,1972,observed,excluded
CAF,Mandjia,1973,observed,excluded
CAF,Mandjia,1974,observed,excluded
CAF,Mandjia,1975,observed,excluded
CAF,Mandjia,1976,observed,excluded
CAF,Mandjia,1977,observed,excluded
CAF,Mandjia,1978,observed,excluded
CAF,Mandjia,1979,observed,excluded
CAF,Mandjia,1980,observed,excluded
CAF,Mandjia,1981,observed,excluded
CAF,Mandjia,1982,observed,excluded
CAF,Mandjia,1983,observed,excluded
CAF,Mandjia,1984,observed,excluded
CAF,Mandjia,1985,observed,excluded
CAF,Mandjia,1986,observed,excluded
CAF,Mandjia,1987,observed,excluded
CAF,Mandjia,1988,observed,excluded
CAF,Mandjia,1989,observed,excluded
CAF,Mandjia,1990,observed,excluded
CAF,Mandjia,1991,observed,excluded
CAF,Mandjia,1992,observed,excluded
CAF,Mandjia,1993,observed,excluded
CAF,Mandjia,1994,observed,irrelevant
CAF,Mandjia,1995,observed,irrelevant
CAF,Mandjia,1996,observed,irrelevant
CAF,Mandjia,1997,observed,irrelevant
CAF,Mandjia,1998,observed,irrelevant
CAF,Mandjia,1999,observed,irrelevant
CAF,Mandjia,2000,observed,irrelevant
CAF,Mandjia,2001,observed,irrelevant
CAF,Mandjia,2002,observed,irrelevant
CAF,Mandjia,2003,observed,irrelevant
CAF,Mandjia,2004,observed,irrelevant
CAF,Mandjia,2005,observed,irrelevant
CAF,Mandjia,2006,observed,irrelevant
CAF,Mandjia,2007,observed,irrelevant
CAF,Mandjia,2008,observed,irrelevant
CAF,Mandjia,2009,observed,irrelevant
CAF,Mandjia,2010,observed,irrelevant
CAF,Mandjia,2011,observed,irrelevant
CAF,Mandjia,2012,observed,irrelevant
CAF,Mandjia,2013,observed,irrelevant
CAF,Mandjia,2014,observed,irrelevant
CAF,Mandjia,2015,observed,irrelevant
CAF,Mandjia,2016,observed,irrelevant
CAF,Mandjia,2017,observed,irrelevant
CAF,Mandjia,2018,carry_forward,irrelevant
CAF,Mandjia,2019,carry_forward,irrelevant
CAF,Mandjia,2020,carry_forward,irrelevant
CAF,Mandjia,2021,carry_forward,irrelevant
CAF,Ngbaka-Bantou,1960,observed,included
CAF,Ngbaka-Bantou,1961,observed,included
CAF,Ngbaka-Bantou,1962,observed,included
CAF,Ngbaka-Bantou,1963,observed,included
CAF,Ngbaka-Bantou,1964,observed,included
CAF,Ngbaka-Bantou,1965,observed,included
CAF,Ngbaka-Bantou,1966,observed,included
CAF,Ngbaka-Bantou,1967,observed,included
CAF,Ngbaka-Bantou,1968,observed,included
CAF,Ngbaka-Bantou,1969,observed,included
CAF,Ngbaka-Bantou,1970,observed,included
CAF,Ngbaka-Bantou,1971,observed,included
CAF,Ngbaka-Bantou,1972,observed,included
CAF,Ngbaka-Bantou,1973,observed,included
CAF,Ngbaka-Bantou,1974,observed,included
CAF,Ngbaka-Bantou,1975,observed,included
CAF,Ngbaka-Bantou,1976,observed,included
